PC	r2	rho	lc	up	test	gwas	contrast	chrtype_gwas	chrtype_test
11	0.00967033212207925	0.00150870131251716	-0.00155670132360962	0.00457407559523456	hgdp-all	WBS	Lat	chr-even	test-even
12	0.00970343666091182	-0.00575365491595682	-0.00881889481184975	-0.00268830689348992	hgdp-all	WBS	Lat	chr-even	test-even
13	0.00982036341954976	-0.0108132680483729	-0.0138782034651074	-0.00774812943842684	hgdp-all	WBS	Lat	chr-even	test-even
14	0.0098223981788905	0.00142644988879077	-0.00163895271449516	0.00449182568443288	hgdp-all	WBS	Lat	chr-even	test-even
15	0.00983435729796295	0.00345819590706539	0.000392804634337147	0.00652352218966336	hgdp-all	WBS	Lat	chr-even	test-even
16	0.00986241638639601	0.00529708296761569	0.00223172376882673	0.0083623426195372	hgdp-all	WBS	Lat	chr-even	test-even
17	0.00986415544315327	-0.00131873307359083	-0.0043841107878405	0.00174666942395987	hgdp-all	WBS	Lat	chr-even	test-even
18	0.00986593988239306	-0.00133582877122691	-0.00440120618572395	0.00172957374785401	hgdp-all	WBS	Lat	chr-even	test-even
19	0.00995165965494327	0.00925849759091662	0.00619327792531932	0.0123235432737212	hgdp-all	WBS	Lat	chr-even	test-even
20	0.00998080368469695	-0.00539852125059851	-0.00846377662367154	-0.00233316442446168	hgdp-all	WBS	Lat	chr-even	test-even
21	0.00998117876884741	0.000612441251240141	-0.00245295879062967	0.0036778297833231	hgdp-all	WBS	Lat	chr-even	test-even
22	0.0100896195866666	-0.0104134916774702	-0.0134784568620628	-0.00734833081024351	hgdp-all	WBS	Lat	chr-even	test-even
23	0.010169883122451	-0.00895899191802091	-0.0120240571398551	-0.00589375834069226	hgdp-all	WBS	Lat	chr-even	test-even
24	0.0105207170951037	0.0187305624484872	0.015666066503711	0.0217947065077104	hgdp-all	WBS	Lat	chr-even	test-even
25	0.0109976338417246	-0.0218384237539291	-0.0249021521558311	-0.018774285131746	hgdp-all	WBS	Lat	chr-even	test-even
26	0.0110178425853811	-0.00449541379626935	-0.00756070504483063	-0.00143003806576261	hgdp-all	WBS	Lat	chr-even	test-even
27	0.0110244998611267	0.00258016999789719	-0.000485229276645497	0.00564552078285808	hgdp-all	WBS	Lat	chr-even	test-even
28	0.0111944595186962	-0.0130368572666226	-0.0161016092327832	-0.0099718603365543	hgdp-all	WBS	Lat	chr-even	test-even
29	0.0112713512895175	-0.00876879498713065	-0.0118338723314707	-0.00570355286088129	hgdp-all	WBS	Lat	chr-even	test-even
30	0.0112847080245731	0.00365468674124055	0.000589297906433152	0.00672000689334696	hgdp-all	WBS	Lat	chr-even	test-even
31	0.0113166584166533	0.00565246727294375	0.00258711666328953	0.00871771165748801	hgdp-all	WBS	Lat	chr-even	test-even
32	0.0113174291458549	-0.000877911866417951	-0.00394329669117401	0.00218748945718504	hgdp-all	WBS	Lat	chr-even	test-even
33	0.0115011569630479	0.01355462342095	0.0104896638326803	0.0166193283199391	hgdp-all	WBS	Lat	chr-even	test-even
34	0.011504215475085	0.00174886029846619	-0.0013165421961958	0.00481422992637531	hgdp-all	WBS	Lat	chr-even	test-even
35	0.0115983455150227	0.00970206427161239	0.00663686621967039	0.0127670800069287	hgdp-all	WBS	Lat	chr-even	test-even
36	0.0116055813847099	0.00268995693173847	-0.000375441600818247	0.00575530491149777	hgdp-all	WBS	Lat	chr-even	test-even
37	0.0117624355376551	-0.0125241425863432	-0.0155889395411048	-0.00945911029855165	hgdp-all	WBS	Lat	chr-even	test-even
38	0.0118249048630997	-0.00790375412133429	-0.0109688838025189	-0.00483847591181924	hgdp-all	WBS	Lat	chr-even	test-even
39	0.0118314190359949	-0.00255228819748561	-0.00561763968309746	0.000513111253727387	hgdp-all	WBS	Lat	chr-even	test-even
40	0.0119800984414747	-0.0121934165568236	-0.0152582416764535	-0.00912836231674852	hgdp-all	WBS	Lat	chr-even	test-even
1	0.00582851396921835	0.076344704919322	0.0732964628126272	0.0793915206196904	hgdp-all	WBS	Lat	chr-even	test-odd
2	0.00583627832303705	0.00278645912736709	-0.000278938691962623	0.00585180458034563	hgdp-all	WBS	Lat	chr-even	test-odd
3	0.00746603987803712	-0.0403703052161072	-0.0434303261087661	-0.0373095268687312	hgdp-all	WBS	Lat	chr-even	test-odd
4	0.00799814682895734	0.0230674435055362	0.0200034625303485	0.0261309911980487	hgdp-all	WBS	Lat	chr-even	test-odd
5	0.00800801485374573	-0.00314134083331323	-0.0062066765031679	-7.59461278855761e-05	hgdp-all	WBS	Lat	chr-even	test-odd
6	0.00812488933218254	-0.0108108500896211	-0.0138757856893448	-0.00774571134211136	hgdp-all	WBS	Lat	chr-even	test-odd
7	0.00812658223161435	0.00130111477165203	-0.00176428770183547	0.00436649279294282	hgdp-all	WBS	Lat	chr-even	test-odd
8	0.00814865501804447	-0.00469816867238199	-0.00776345230187034	-0.00163279675075689	hgdp-all	WBS	Lat	chr-even	test-odd
9	0.00818133062936144	-0.00571625848463093	-0.00878150004672978	-0.00265090949869106	hgdp-all	WBS	Lat	chr-even	test-odd
10	0.00818147341302586	-0.000377867573987217	-0.00344325902236092	0.00268753097576353	hgdp-all	WBS	Lat	chr-even	test-odd
11	0.00821376194441899	0.00568229972441765	0.00261694987100034	0.00874754279212885	hgdp-all	WBS	Lat	chr-even	test-odd
12	0.00822973258643519	-0.00399632906735141	-0.00706163799671071	-0.000930945034987029	hgdp-all	WBS	Lat	chr-even	test-odd
13	0.00834325108623783	0.0106545057505482	0.00758935818431346	0.0137194531062073	hgdp-all	WBS	Lat	chr-even	test-odd
14	0.0083509064451097	0.00276683202861729	-0.000298565940397351	0.00583217800013014	hgdp-all	WBS	Lat	chr-even	test-odd
15	0.00835174567254941	0.000916093490274676	-0.00214930798213517	0.00398147774628068	hgdp-all	WBS	Lat	chr-even	test-odd
16	0.00838957256121376	-0.00615035664961971	-0.00921557834253225	-0.00308501937559178	hgdp-all	WBS	Lat	chr-even	test-odd
17	0.00839124989409539	0.00129511880552682	-0.00177028365933732	0.00436049693087765	hgdp-all	WBS	Lat	chr-even	test-odd
18	0.00859151250551035	-0.0141514170947338	-0.0172160657038983	-0.0110865025870251	hgdp-all	WBS	Lat	chr-even	test-odd
19	0.00878857603758482	0.014037932085236	0.0109730088369526	0.0171025915664619	hgdp-all	WBS	Lat	chr-even	test-odd
20	0.00927034871163484	0.0219493202749967	0.0188851954973963	0.0250130327512015	hgdp-all	WBS	Lat	chr-even	test-odd
21	0.0093173226531854	-0.00685375377520772	-0.00991894082030953	-0.00378843793151668	hgdp-all	WBS	Lat	chr-even	test-odd
22	0.00931757983717525	0.00050713349004448	-0.00255826592369262	0.00357252337307304	hgdp-all	WBS	Lat	chr-even	test-odd
23	0.00937911814726944	-0.00784463559445291	-0.0109097686849728	-0.00477935508642803	hgdp-all	WBS	Lat	chr-even	test-odd
24	0.00940447701892686	0.00503575904022687	0.00197039401964974	0.00810102942468176	hgdp-all	WBS	Lat	chr-even	test-odd
25	0.00947742613664249	0.00854102544049215	0.0054757733683647	0.0116061170102894	hgdp-all	WBS	Lat	chr-even	test-odd
26	0.00948942616555095	-0.00346410577936144	-0.00652943188102452	-0.000398714576506103	hgdp-all	WBS	Lat	chr-even	test-odd
27	0.00967659508751033	0.0136809692490406	0.0106160190224479	0.0167456624132189	hgdp-all	WBS	Lat	chr-even	test-odd
28	0.00981740807341707	-0.0118664644958127	-0.0149313167998475	-0.00880138921317246	hgdp-all	WBS	Lat	chr-even	test-odd
29	0.00986234989695969	0.00670386652964649	0.00363854586502358	0.00976906121216756	hgdp-all	WBS	Lat	chr-even	test-odd
30	0.00996652950159931	0.0102068411168932	0.00714166912871953	0.0132718213048399	hgdp-all	WBS	Lat	chr-even	test-odd
31	0.00996746573667437	-0.000967592683144243	-0.00403297615786563	0.00209780897581811	hgdp-all	WBS	Lat	chr-even	test-odd
32	0.0099775138988775	0.00316988387994976	0.000104489458521113	0.00623521872940345	hgdp-all	WBS	Lat	chr-even	test-odd
33	0.010026870397482	0.0070254179507647	0.0039601077976481	0.0100905960796221	hgdp-all	WBS	Lat	chr-even	test-odd
34	0.0102695042730859	0.0155767093468976	0.0125119113385741	0.0186412146885023	hgdp-all	WBS	Lat	chr-even	test-odd
35	0.0106777188163711	0.0202043203170951	0.0171399864322321	0.0232682746511381	hgdp-all	WBS	Lat	chr-even	test-odd
36	0.0111154660944466	-0.0209224107214748	-0.0239862677878474	-0.0178581606261161	hgdp-all	WBS	Lat	chr-even	test-odd
37	0.0111631777688937	-0.00690736352369583	-0.00997254780370414	-0.00384204943773738	hgdp-all	WBS	Lat	chr-even	test-odd
38	0.0112125815389066	-0.00702878180133405	-0.0100939597536682	-0.00396347176153218	hgdp-all	WBS	Lat	chr-even	test-odd
39	0.0112532344756594	-0.00637596575885655	-0.00944117666916209	-0.00331063502799534	hgdp-all	WBS	Lat	chr-even	test-odd
40	0.0112537568140158	-0.000722729989558976	-0.00378811703391016	0.00234267063726545	hgdp-all	WBS	Lat	chr-even	test-odd
1	0.0127478737783142	0.112906482445935	0.109879116502812	0.115931753553119	hgdp-all	WBS	Lat	chr-even	test-all
2	0.0127485720730867	-0.000835640164365775	-0.00390102560837242	0.00222976098406483	hgdp-all	WBS	Lat	chr-even	test-all
3	0.0151164201598394	-0.04866053909308	-0.0517182200438815	-0.0456019458156066	hgdp-all	WBS	Lat	chr-even	test-all
4	0.0161977810896063	0.0328840527593926	0.0298216634246085	0.0359458247626362	hgdp-all	WBS	Lat	chr-even	test-all
5	0.0162504803957151	-0.0072594282633477	-0.0103245939467172	-0.0041941261585665	hgdp-all	WBS	Lat	chr-even	test-all
6	0.0165826713366761	-0.0182261061494372	-0.0212903120917082	-0.0151615577922991	hgdp-all	WBS	Lat	chr-even	test-all
7	0.0165906137886683	0.00281823568009389	-0.000247161891886611	0.00588358028855104	hgdp-all	WBS	Lat	chr-even	test-all
8	0.0169974797136038	-0.020170918178921	-0.023234876960461	-0.0171065804735298	hgdp-all	WBS	Lat	chr-even	test-all
9	0.0171791029527992	-0.0134767665965296	-0.0165414786780148	-0.0104118012881485	hgdp-all	WBS	Lat	chr-even	test-all
10	0.017187113359891	-0.00283026661716274	-0.00589561090425967	0.000235130859553121	hgdp-all	WBS	Lat	chr-even	test-all
11	0.0172112785020403	0.00491580521146413	0.00185043765875262	0.00798108038221404	hgdp-all	WBS	Lat	chr-even	test-all
12	0.0172584375938285	-0.00686724847823485	-0.00993243482896368	-0.00380193307534262	hgdp-all	WBS	Lat	chr-even	test-all
13	0.0172589221423139	-0.000696095634624766	-0.00376148304508795	0.00236930485776504	hgdp-all	WBS	Lat	chr-even	test-all
14	0.0172673109628116	0.00289634611880532	-0.000169050818850514	0.00596168862502098	hgdp-all	WBS	Lat	chr-even	test-all
15	0.0172771000697999	0.00312875478997349	6.33599609034396e-05	0.00619409081999684	hgdp-all	WBS	Lat	chr-even	test-all
16	0.0172771811954651	-0.000284825611652941	-0.00335021812331425	0.00278057225282063	hgdp-all	WBS	Lat	chr-even	test-all
17	0.017277188895642	-8.77507384329035e-05	-0.00315314532701333	0.00297764549927332	hgdp-all	WBS	Lat	chr-even	test-all
18	0.0173870794056728	-0.0104828671195096	-0.0135478272085751	-0.00741771004444376	hgdp-all	WBS	Lat	chr-even	test-all
19	0.0176483475440201	0.0161637912878046	0.013099044887931	0.0192282339960907	hgdp-all	WBS	Lat	chr-even	test-all
20	0.017765651560749	0.0108306975499558	0.00776555993267818	0.0138956316465792	hgdp-all	WBS	Lat	chr-even	test-all
21	0.0177829724727179	-0.00416183985715824	-0.00722714309229113	-0.0010964584086819	hgdp-all	WBS	Lat	chr-even	test-all
22	0.0178351925326329	-0.00722634428465338	-0.0102915117479202	-0.00416104102163407	hgdp-all	WBS	Lat	chr-even	test-all
23	0.0179740363788043	-0.0117832017740493	-0.0148480608962691	-0.00871812123734898	hgdp-all	WBS	Lat	chr-even	test-all
24	0.0182628975496534	0.0169959160707543	0.0139312464408513	0.0200602663835996	hgdp-all	WBS	Lat	chr-even	test-all
25	0.0183654823985443	-0.0101284180615174	-0.0131934038746526	-0.00706324192152597	hgdp-all	WBS	Lat	chr-even	test-all
26	0.0183967883441	-0.00559517174790688	-0.00866041864622899	-0.00252981970114454	hgdp-all	WBS	Lat	chr-even	test-all
27	0.018519352680318	0.0110708779923814	0.00800575424386477	0.014135793708085	hgdp-all	WBS	Lat	chr-even	test-all
28	0.0188238494758727	-0.0174498360866232	-0.0205141342090403	-0.0143852101240859	hgdp-all	WBS	Lat	chr-even	test-all
29	0.0188273311650821	-0.00186592814630957	-0.00493129537699591	0.00119947415119907	hgdp-all	WBS	Lat	chr-even	test-all
30	0.0189178949134662	0.00951649878925468	0.00645129154850043	0.0125815271998046	hgdp-all	WBS	Lat	chr-even	test-all
31	0.0189298465971516	0.00345712016596501	0.000391728880541226	0.00652244648147452	hgdp-all	WBS	Lat	chr-even	test-all
32	0.0189320748792104	0.00149274328477947	-0.00157265934821862	0.00455811786427012	hgdp-all	WBS	Lat	chr-even	test-all
33	0.0191444203685648	0.0145720790138069	0.0115071975941922	0.0176366866341447	hgdp-all	WBS	Lat	chr-even	test-all
34	0.019282272507087	0.0117410450660808	0.00867596188540902	0.0148059076242067	hgdp-all	WBS	Lat	chr-even	test-all
35	0.0197079097904217	0.0206309794179257	0.0175666949360348	0.0236948763406931	hgdp-all	WBS	Lat	chr-even	test-all
36	0.0198545300664273	-0.0121086860382991	-0.0151735182657469	-0.00904362628206662	hgdp-all	WBS	Lat	chr-even	test-all
37	0.0200434249107761	-0.0137439017463026	-0.0168085890288957	-0.010678956219253	hgdp-all	WBS	Lat	chr-even	test-all
38	0.0201530038155907	-0.0104679946523001	-0.0135329558362115	-0.00740283676179889	hgdp-all	WBS	Lat	chr-even	test-all
39	0.0201907085064987	-0.00614041499815571	-0.00920563715903477	-0.00307507744297652	hgdp-all	WBS	Lat	chr-even	test-all
40	0.0202780645961729	-0.00934644815689313	-0.0124114879975646	-0.00628123268097674	hgdp-all	WBS	Lat	chr-even	test-all
1	0.00718353732633872	-0.0847557509927128	-0.0877983355533531	-0.0817115850340755	hgdp-all	WBS	Lat	chr-odd	test-even
2	0.00719743089102025	-0.00372740710377663	-0.00679272492700694	-0.000662019231245726	hgdp-all	WBS	Lat	chr-odd	test-even
3	0.00807483480276454	0.0296210043900529	0.0265580204239952	0.0326834321681626	hgdp-all	WBS	Lat	chr-odd	test-even
4	0.00864678701018266	0.023915522324061	0.0208516555332948	0.0269789399203429	hgdp-all	WBS	Lat	chr-odd	test-even
5	0.00869697306717407	-0.00708421137562286	-0.0101493864092162	-0.00401890321301298	hgdp-all	WBS	Lat	chr-odd	test-even
6	0.00892383177237278	-0.0150618295095982	-0.0181263880426089	-0.011996987979346	hgdp-all	WBS	Lat	chr-odd	test-even
7	0.00893128679179119	-0.00273038823162974	-0.00579573515969866	0.000335010009057349	hgdp-all	WBS	Lat	chr-odd	test-even
8	0.0094827686580652	0.0234836512554779	0.020419725766942	0.0265471356521352	hgdp-all	WBS	Lat	chr-odd	test-even
9	0.00964983529682365	-0.0129254258283221	-0.0159901877091858	-0.00986042107665627	hgdp-all	WBS	Lat	chr-odd	test-even
10	0.00966267152067466	0.00358276726015888	0.000517377505561015	0.00664808968360693	hgdp-all	WBS	Lat	chr-odd	test-even
11	0.00966332201521572	-0.000806532574678895	-0.00387191843872237	0.00225886844676204	hgdp-all	WBS	Lat	chr-odd	test-even
12	0.00968223469200967	-0.00434887068935892	-0.00741416728778002	-0.00128349236285911	hgdp-all	WBS	Lat	chr-odd	test-even
13	0.00979891267516276	0.010801758399295	0.00773661913485708	0.0138666946867498	hgdp-all	WBS	Lat	chr-odd	test-even
14	0.00980130488765166	-0.00154667764122921	-0.00461205121141801	0.00151872499606446	hgdp-all	WBS	Lat	chr-odd	test-even
15	0.00981385569783687	-0.00354271219977663	-0.00660803587448461	-0.000477321946656862	hgdp-all	WBS	Lat	chr-odd	test-even
16	0.00985935932943743	0.00674563776675695	0.00368031843180806	0.00981083033469118	hgdp-all	WBS	Lat	chr-odd	test-even
17	0.00985941504290449	0.000236037237603316	-0.00282936024632037	0.00330143028560902	hgdp-all	WBS	Lat	chr-odd	test-even
18	0.00985946443825317	0.000222250383896729	-0.00284314698984479	0.00328764358082068	hgdp-all	WBS	Lat	chr-odd	test-even
19	0.00995120267529533	-0.00957800803585671	-0.0126430322683453	-0.00651280381751827	hgdp-all	WBS	Lat	chr-odd	test-even
20	0.00996028448125209	0.0030136036704878	-5.17922447103424e-05	0.00607894295064734	hgdp-all	WBS	Lat	chr-odd	test-even
21	0.00996984582015	-0.00309214172403673	-0.00615747879627682	-2.67465408102481e-05	hgdp-all	WBS	Lat	chr-odd	test-even
22	0.0101625929589695	-0.0138833397686055	-0.0169480139330236	-0.0108184047407307	hgdp-all	WBS	Lat	chr-odd	test-even
23	0.0103260682291897	0.0127857446996177	0.00972073025098424	0.0158505189012166	hgdp-all	WBS	Lat	chr-odd	test-even
24	0.0108622821177054	-0.0231562931192884	-0.0262198273889084	-0.0200923238998918	hgdp-all	WBS	Lat	chr-odd	test-even
25	0.0110156121290006	-0.0123826492809243	-0.0154474583674246	-0.00931760751928265	hgdp-all	WBS	Lat	chr-odd	test-even
26	0.011021404930426	-0.00240682382781254	-0.00547217889155292	0.000658576467824142	hgdp-all	WBS	Lat	chr-odd	test-even
27	0.0110868724245683	-0.00809119862834203	-0.0111563173580362	-0.00502592784829281	hgdp-all	WBS	Lat	chr-odd	test-even
28	0.0111067214292053	-0.00445522225920558	-0.00752051498814438	-0.00138984580360748	hgdp-all	WBS	Lat	chr-odd	test-even
29	0.0112273692265506	-0.0109839793297195	-0.0140489017365719	-0.00791885052257079	hgdp-all	WBS	Lat	chr-odd	test-even
30	0.0112401732827726	-0.00357827533057313	-0.00664359789483198	-0.00051288551957939	hgdp-all	WBS	Lat	chr-odd	test-even
31	0.0113165252465674	-0.00873796081077725	-0.0118030400994932	-0.0056727173194947	hgdp-all	WBS	Lat	chr-odd	test-even
32	0.0113478045310233	-0.00559278832901642	-0.0086580353314724	-0.0025274362229083	hgdp-all	WBS	Lat	chr-odd	test-even
33	0.011447163533658	0.0099678980893649	0.00690271356882253	0.0130328952988371	hgdp-all	WBS	Lat	chr-odd	test-even
34	0.0114678650431398	-0.00454989122000947	-0.00761518044619179	-0.00148451648813403	hgdp-all	WBS	Lat	chr-odd	test-even
35	0.0116204360723031	0.0123519646179416	0.00928692081796923	0.015416776319174	hgdp-all	WBS	Lat	chr-odd	test-even
36	0.0116812669828849	-0.00779941700628615	-0.0108645526900776	-0.00473413475464009	hgdp-all	WBS	Lat	chr-odd	test-even
37	0.0117093074366078	-0.00529532337357071	-0.00836058309915844	-0.00222996413418132	hgdp-all	WBS	Lat	chr-odd	test-even
38	0.0117093124874841	7.10699153145863e-05	-0.00299432617376875	0.0031364646687598	hgdp-all	WBS	Lat	chr-odd	test-even
39	0.0118068080759563	0.00987398572524428	0.00680879637490416	0.0129389895289162	hgdp-all	WBS	Lat	chr-odd	test-even
40	0.0118262775721145	-0.00441242471617628	-0.00747771901059289	-0.00134704749935993	hgdp-all	WBS	Lat	chr-odd	test-even
1	0.00582851396921835	-0.076344704919322	-0.0793915206196904	-0.0732964628126272	hgdp-all	WBS	Lat	chr-odd	test-odd
2	0.00583627832300089	0.00278645912078853	-0.00027893869854124	0.00585180457376724	hgdp-all	WBS	Lat	chr-odd	test-odd
3	0.00746603987489873	0.0403703051732995	0.0373095268259134	0.0434303260659695	hgdp-all	WBS	Lat	chr-odd	test-odd
4	0.00799814360622918	0.0230673737809486	0.0200033927965546	0.0261309214839758	hgdp-all	WBS	Lat	chr-odd	test-odd
5	0.00800801116199898	-0.00314126621892067	-0.0062066018909134	-7.58715127571627e-05	hgdp-all	WBS	Lat	chr-odd	test-odd
6	0.00812507630293133	-0.0108196645277096	-0.0138845994601909	-0.00775452628184813	hgdp-all	WBS	Lat	chr-odd	test-odd
7	0.00812670736487612	-0.00127713044805475	-0.00434250888427119	0.00178827198961611	hgdp-all	WBS	Lat	chr-odd	test-odd
8	0.00814784147768901	0.00459718545697804	0.00153181160681303	0.00766247291269099	hgdp-all	WBS	Lat	chr-odd	test-odd
9	0.00817859143634443	-0.00554526424811999	-0.00861051331967891	-0.00247991096596006	hgdp-all	WBS	Lat	chr-odd	test-odd
10	0.00817859587577116	6.66287268422923e-05	-0.00299876732238336	0.00313202352389441	hgdp-all	WBS	Lat	chr-odd	test-odd
11	0.00820086070749052	-0.00471856279923627	-0.00778384564840945	-0.0016531912746789	hgdp-all	WBS	Lat	chr-odd	test-odd
12	0.00821997475346679	-0.00437196122669875	-0.00743725699088967	-0.00130658330050652	hgdp-all	WBS	Lat	chr-odd	test-odd
13	0.00833080349764641	-0.0105275230753653	-0.0135924798689066	-0.00746236845686869	hgdp-all	WBS	Lat	chr-odd	test-odd
14	0.00833784648229859	-0.00265386218568397	-0.00571921109586522	0.000411536598969894	hgdp-all	WBS	Lat	chr-odd	test-odd
15	0.00833917544908085	-0.00115280823463368	-0.00421818876509019	0.00191259396086315	hgdp-all	WBS	Lat	chr-odd	test-odd
16	0.00838421777951098	-0.006711358351369	-0.00977655265541849	-0.00364603792444063	hgdp-all	WBS	Lat	chr-odd	test-odd
17	0.00838837608635083	-0.00203919258372212	-0.00510455611223804	0.0010262092677891	hgdp-all	WBS	Lat	chr-odd	test-odd
18	0.00850971878721869	0.0110155659257139	0.0079504389519597	0.014080485905771	hgdp-all	WBS	Lat	chr-odd	test-odd
19	0.00862158865282639	-0.0105768553688452	-0.0136418085075459	-0.00751170347838233	hgdp-all	WBS	Lat	chr-odd	test-odd
20	0.00924968890122326	-0.0250619281785613	-0.0281251629075355	-0.0219982227491233	hgdp-all	WBS	Lat	chr-odd	test-odd
21	0.00926343690524096	0.0037078296946693	0.000642441559889847	0.00677314814805698	hgdp-all	WBS	Lat	chr-odd	test-odd
22	0.00926664783201354	-0.00179190542925587	-0.00485727418548793	0.00127349700268143	hgdp-all	WBS	Lat	chr-odd	test-odd
23	0.00932909552168061	0.00790238514001889	0.00483710687703591	0.0109675149003943	hgdp-all	WBS	Lat	chr-odd	test-odd
24	0.00933046684592987	0.00117103553454986	-0.00189436670238087	0.00423641576389057	hgdp-all	WBS	Lat	chr-odd	test-odd
25	0.00939739144260255	0.00818074555836681	0.00511547840359744	0.0112458589802331	hgdp-all	WBS	Lat	chr-odd	test-odd
26	0.00947999547565427	-0.00908867585571648	-0.0121537326847859	-0.00602344823455906	hgdp-all	WBS	Lat	chr-odd	test-odd
27	0.00954909154125002	-0.00831240420758286	-0.0113775097362126	-0.00524714247225462	hgdp-all	WBS	Lat	chr-odd	test-odd
28	0.00958366653172632	-0.0058800503104504	-0.00894528451131227	-0.00281470560786932	hgdp-all	WBS	Lat	chr-odd	test-odd
29	0.00958623045194787	0.00160122443399969	-0.00146417818949938	0.00466659696528737	hgdp-all	WBS	Lat	chr-odd	test-odd
30	0.00975419649576698	-0.0129601710401504	-0.0160249298376972	-0.00989516871915254	hgdp-all	WBS	Lat	chr-odd	test-odd
31	0.00975430053367014	-0.000322549109581388	-0.00338794119653372	0.00274284903913197	hgdp-all	WBS	Lat	chr-odd	test-odd
32	0.00976142611681359	0.00266937919663303	-0.00039601948062392	0.00573472770780775	hgdp-all	WBS	Lat	chr-odd	test-odd
33	0.00976145267434871	-0.000162965163840213	-0.0032283589878521	0.00290243172282454	hgdp-all	WBS	Lat	chr-odd	test-odd
34	0.00976793251947598	-0.0025455539757459	-0.00561090562986966	0.000519845517423251	hgdp-all	WBS	Lat	chr-odd	test-odd
35	0.0099299279659038	0.0127277434529243	0.00966272501286936	0.0157925227354474	hgdp-all	WBS	Lat	chr-odd	test-odd
36	0.0107978908713523	-0.0294612098554386	-0.032523668071323	-0.0263981984468105	hgdp-all	WBS	Lat	chr-odd	test-odd
37	0.0108473829990247	0.00703506455452113	0.003969754726546	0.0101002421769725	hgdp-all	WBS	Lat	chr-odd	test-odd
38	0.0114133562018603	0.0237901912159772	0.0207263072730355	0.0268536283157991	hgdp-all	WBS	Lat	chr-odd	test-odd
39	0.011415245221859	-0.00137441583986549	-0.00443979257119814	0.00169098672122532	hgdp-all	WBS	Lat	chr-odd	test-odd
40	0.0114155463796474	0.000548778754908486	-0.00251662091535858	0.00361416811181578	hgdp-all	WBS	Lat	chr-odd	test-odd
1	0.0127478737783142	-0.112906482445935	-0.115931753553119	-0.109879116502812	hgdp-all	WBS	Lat	chr-odd	test-all
2	0.0127485720730909	-0.000835640167023963	-0.00390102561103056	0.00222976098140666	hgdp-all	WBS	Lat	chr-odd	test-all
3	0.0151164201651873	0.0486605391415552	0.0456019458640958	0.0517182200923418	hgdp-all	WBS	Lat	chr-odd	test-all
4	0.0161977777377474	0.032884001808139	0.0298216124635602	0.0359457738221318	hgdp-all	WBS	Lat	chr-odd	test-all
5	0.0162504763911857	-0.00725938325533413	-0.0103245489411296	-0.00419408114897269	hgdp-all	WBS	Lat	chr-odd	test-all
6	0.0165823611853124	-0.0182177055702817	-0.0212819125298707	-0.0151531563535429	hgdp-all	WBS	Lat	chr-odd	test-all
7	0.0165904412935837	-0.0028425532512374	-0.0059078972092283	0.000222844127273228	hgdp-all	WBS	Lat	chr-odd	test-all
8	0.0169966681704716	0.0201550709997058	0.017090731484111	0.0232190318889069	hgdp-all	WBS	Lat	chr-odd	test-all
9	0.0171688010679722	-0.0131199423874102	-0.0161846869114696	-0.0100549513388008	hgdp-all	WBS	Lat	chr-odd	test-all
10	0.0171758145273275	0.00264829320464124	-0.000417105618196896	0.00571364225766407	hgdp-all	WBS	Lat	chr-odd	test-all
11	0.0171899352999273	-0.00375776198737207	-0.00682307882889382	-0.000692374526105316	hgdp-all	WBS	Lat	chr-odd	test-all
12	0.0172271320711607	-0.0060989154574097	-0.0091641395651828	-0.00303357673516209	hgdp-all	WBS	Lat	chr-odd	test-all
13	0.01722772973259	0.000773085766776058	-0.00229231510233064	0.00383847210705996	hgdp-all	WBS	Lat	chr-odd	test-all
14	0.0172361849049867	-0.00290777771546817	-0.00597311991087954	0.00015761912621534	hgdp-all	WBS	Lat	chr-odd	test-all
15	0.0172474026027993	-0.00334928314498712	-0.00641461272369279	-0.000283890622910063	hgdp-all	WBS	Lat	chr-odd	test-all
16	0.0172475552608321	0.000390714600650024	-0.00267468403955226	0.00345610589803736	hgdp-all	WBS	Lat	chr-odd	test-all
17	0.0172489932487675	-0.00119916110305986	-0.00426454086376866	0.00186624119380893	hgdp-all	WBS	Lat	chr-odd	test-all
18	0.0173062350906699	0.00756583341455225	0.00450054235560397	0.0106309822946747	hgdp-all	WBS	Lat	chr-odd	test-all
19	0.017504187060347	-0.0140695406500865	-0.017134197111089	-0.0110046198283492	hgdp-all	WBS	Lat	chr-odd	test-all
20	0.017718984178042	-0.0146559582422313	-0.0177205575597603	-0.0115910835500681	hgdp-all	WBS	Lat	chr-odd	test-all
21	0.0177190443546126	0.000245308681879005	-0.00282008887548515	0.00331070162908418	hgdp-all	WBS	Lat	chr-odd	test-all
22	0.0178465793920237	-0.011293140436292	-0.014358038827296	-0.00822802983699754	hgdp-all	WBS	Lat	chr-odd	test-all
23	0.0180598218860518	0.0146028248405266	0.0115379458818425	0.0176674294224871	hgdp-all	WBS	Lat	chr-odd	test-all
24	0.018317102341	-0.0160399646670187	-0.0191044207616633	-0.0129752072060871	hgdp-all	WBS	Lat	chr-odd	test-all
25	0.0183293475301409	-0.00349931237977384	-0.00656463739912485	-0.000433921597606467	hgdp-all	WBS	Lat	chr-odd	test-all
26	0.0183910974454409	-0.00785811120301773	-0.0109232435182914	-0.00479283121703476	hgdp-all	WBS	Lat	chr-odd	test-all
