q	p	q_NoSign	p_NoSign	phenotype	covar	pc	contrast	rep	testSize	gwasSize
2.89305220783055	0.00381517875095093	2.36031869207003	0.0182592413834574	StandingHeight_50	FALSE	0	north	tp4	50000	60000
-0.124862143417326	0.9006326889414	-0.0365078429152944	0.970877425137622	StandingHeight_50	FALSE	10	north	tp1	50000	60000
-1.160825588539	0.245712834633491	-0.685997132372811	0.492714916721356	StandingHeight_50	FALSE	10	north	tp2	50000	60000
-1.74725191480202	0.0805936500411173	-1.62321702264391	0.104543020164699	StandingHeight_50	FALSE	10	north	tp3	50000	60000
-1.01868106949533	0.308354402642616	-0.979417696599461	0.327373636679756	StandingHeight_50	FALSE	10	north	tp4	50000	60000
-0.143345720193986	0.886017149148229	-0.0418757158832963	0.966597775330253	StandingHeight_50	FALSE	40	north	tp1	50000	60000
-1.26447195511748	0.206060680565259	-0.785113954242385	0.432386758886858	StandingHeight_50	FALSE	40	north	tp2	50000	60000
-1.07112119006833	0.284114941487595	-0.848165345312865	0.396345893967263	StandingHeight_50	FALSE	40	north	tp3	50000	60000
-0.830722555096638	0.406130381489942	-0.570023089833206	0.56866203754805	StandingHeight_50	FALSE	40	north	tp4	50000	60000
-6.75205656087695	1.45764025339275e-11	-5.34822006888128	8.88234235940195e-08	StandingHeight_50	FALSE	0	east	tp1	50000	60000
-6.19284952923096	5.90861308931913e-10	-4.89199897077958	9.98169668401783e-07	StandingHeight_50	FALSE	0	east	tp2	50000	60000
-5.70960465076689	1.13238910296905e-08	-4.17544593515389	2.97402883419566e-05	StandingHeight_50	FALSE	0	east	tp3	50000	60000
-5.32016377735459	1.03673880038546e-07	-4.25019275880235	2.13586627088503e-05	StandingHeight_50	FALSE	0	east	tp4	50000	60000
0.605726734672313	0.544696227988287	0.422597679377797	0.672588820031673	StandingHeight_50	FALSE	10	east	tp1	50000	60000
0.888982629275535	0.374012415470523	0.542601096777764	0.587404483663267	StandingHeight_50	FALSE	10	east	tp2	50000	60000
1.86010945010106	0.0628700424512086	2.11490208526726	0.0344382934345361	StandingHeight_50	FALSE	10	east	tp3	50000	60000
1.57818437397686	0.114523259001951	1.25244582336024	0.210407457802514	StandingHeight_50	FALSE	10	east	tp4	50000	60000
0.247874845870946	0.804231242739305	0.0265738380744481	0.978799640080852	StandingHeight_50	FALSE	40	east	tp1	50000	60000
1.00844873985431	0.313239084412059	0.80191917190366	0.422599715232692	StandingHeight_50	FALSE	40	east	tp2	50000	60000
1.68042566245163	0.0928745265167592	1.81743286244574	0.0691508596739408	StandingHeight_50	FALSE	40	east	tp3	50000	60000
1.97375241445382	0.0484099020618903	1.59501617845503	0.11070861799388	StandingHeight_50	FALSE	40	east	tp4	50000	60000
-2.75337406166604	0.00589844591634044	-2.70303993241803	0.00687084913294046	StandingHeight_50	TRUE	0	sharp	tp1	50000	60000
-1.20482531924738	0.228270743455	-1.13186201045486	0.257692452378682	StandingHeight_50	TRUE	0	sharp	tp2	50000	60000
-2.57001913678724	0.010169289722736	-2.56620009208148	0.0102819496902421	StandingHeight_50	TRUE	0	sharp	tp3	50000	60000
-2.16424133882048	0.030445832179095	-2.51734472804663	0.0118243074709781	StandingHeight_50	TRUE	0	sharp	tp4	50000	60000
2.27826039048375	0.0227110681032965	2.09796888136014	0.0359078943968356	StandingHeight_50	TRUE	10	sharp	tp1	50000	60000
2.23768140880247	0.0252418384709707	2.20288885955368	0.0276025830180037	StandingHeight_50	TRUE	10	sharp	tp2	50000	60000
2.92341973273931	0.00346209474443554	2.87388074170062	0.0040546203437781	StandingHeight_50	TRUE	10	sharp	tp3	50000	60000
1.67558504564931	0.0938194999990433	1.81677974035225	0.0692508461680495	StandingHeight_50	TRUE	10	sharp	tp4	50000	60000
1.87254918056272	0.0611306645494418	1.58696753408723	0.11251999786192	StandingHeight_50	TRUE	40	sharp	tp1	50000	60000
2.2488966368221	0.0245190730344738	2.12254635838564	0.0337918840581264	StandingHeight_50	TRUE	40	sharp	tp2	50000	60000
2.34437830753442	0.0190588288981472	2.41949069820567	0.0155422582304412	StandingHeight_50	TRUE	40	sharp	tp3	50000	60000
2.14979487799376	0.0315714435280982	2.40174079968454	0.0163172657529538	StandingHeight_50	TRUE	40	sharp	tp4	50000	60000
2.00717656557642	0.0447308659445816	1.31149844680827	0.189689418134644	StandingHeight_50	TRUE	0	north	tp1	50000	60000
3.09182914012033	0.00198927312517179	1.92712698388354	0.053963806660121	StandingHeight_50	TRUE	0	north	tp2	50000	60000
1.8035487974103	0.0713020690886911	0.881458175132952	0.37806988221967	StandingHeight_50	TRUE	0	north	tp3	50000	60000
2.47281890203348	0.0134052053528577	1.80716060121187	0.0707372419840729	StandingHeight_50	TRUE	0	north	tp4	50000	60000
-0.159486385137722	0.873285684112775	-0.0828203788215749	0.933994364838043	StandingHeight_50	TRUE	10	north	tp1	50000	60000
-1.14570237422813	0.251918321143413	-0.669889058657915	0.502928515070787	StandingHeight_50	TRUE	10	north	tp2	50000	60000
-1.75195780081341	0.0797810643968471	-1.60710786006643	0.108030709377596	StandingHeight_50	TRUE	10	north	tp3	50000	60000
-0.981011000086404	0.326587317049954	-0.922763145240637	0.356130650829389	StandingHeight_50	TRUE	10	north	tp4	50000	60000
-0.163162949227583	0.870390137460682	-0.0492181419350785	0.96074545361372	StandingHeight_50	TRUE	40	north	tp1	50000	60000
-1.2345147520135	0.217011153124132	-0.748808285654712	0.453972765027637	StandingHeight_50	TRUE	40	north	tp2	50000	60000
-1.12513542193399	0.260531653154624	-0.800707060527049	0.423301254116578	StandingHeight_50	TRUE	40	north	tp3	50000	60000
-0.788272922263923	0.430537082671969	-0.54511615809421	0.585673630331975	StandingHeight_50	TRUE	40	north	tp4	50000	60000
-5.1375092191253	2.78403814101677e-07	-3.62382091686499	0.000290282632950626	StandingHeight_50	TRUE	0	east	tp1	50000	60000
-4.06784017671942	4.74509075759617e-05	-2.72472047766735	0.0064355945859147	StandingHeight_50	TRUE	0	east	tp2	50000	60000
-4.65576212322005	3.22784445688666e-06	-3.06952689241563	0.00214398102575628	StandingHeight_50	TRUE	0	east	tp3	50000	60000
-4.26217235132817	2.02449203118803e-05	-2.97421934302575	0.00293735023888554	StandingHeight_50	TRUE	0	east	tp4	50000	60000
0.682643651054205	0.494832044195325	0.448008701806796	0.654146916510184	StandingHeight_50	TRUE	10	east	tp1	50000	60000
0.829356507828519	0.406902704179323	0.484308643032517	0.628166842930512	StandingHeight_50	TRUE	10	east	tp2	50000	60000
1.77043125906463	0.0766553262574563	2.07004199477178	0.0384484120141951	StandingHeight_50	TRUE	10	east	tp3	50000	60000
1.58457551412089	0.113062811909408	1.27708178444169	0.201573375068304	StandingHeight_50	TRUE	10	east	tp4	50000	60000
0.223489350040707	0.823154670970897	0.0339190285034831	0.972941719366639	StandingHeight_50	TRUE	40	east	tp1	50000	60000
1.02598735478058	0.304897544577521	0.832309061280983	0.405234517276063	StandingHeight_50	TRUE	40	east	tp2	50000	60000
1.64033490650169	0.100935551575767	1.7842702824516	0.0743797566963305	StandingHeight_50	TRUE	40	east	tp3	50000	60000
2.05592787773094	0.039789468537505	1.62421251227866	0.104330461375908	StandingHeight_50	TRUE	40	east	tp4	50000	60000
