q	pval	rep	L	contrast	phenotype	covar	pc
15.4070383134339	1.46786667147509e-53	B2	31623	Lat	PlateletCount_Normalized_30080	FGr-LOCO	0.
0.864310202665673	0.387417506935228	B2	31623	Lat	PlateletCount_Normalized_30080	FGr-LOCO	40.
6.33881384124853	2.31540795127575e-10	B2	31623	Long	PlateletCount_Normalized_30080	FGr-LOCO	0.
0.322815026433915	0.746835332326005	B2	31623	Long	PlateletCount_Normalized_30080	FGr-LOCO	40.
25.6819475392608	1.85992034160607e-145	B2	31623	Lat	Triglycerides_Normalized_30870	FGr-LOCO	0.
-1.55415801676467	0.12014672910894	B2	31623	Lat	Triglycerides_Normalized_30870	FGr-LOCO	40.
6.97707154222736	3.01396251599093e-12	B2	31623	Long	Triglycerides_Normalized_30870	FGr-LOCO	0.
-0.984021235114458	0.325105072047925	B2	31623	Long	Triglycerides_Normalized_30870	FGr-LOCO	40.
-24.3492454916401	5.90498759248793e-131	B2	31623	Lat	StandingHeight_Normalized_50	FGr-LOCO	0.
0.476927081166923	0.633414047059619	B2	31623	Lat	StandingHeight_Normalized_50	FGr-LOCO	40.
-2.07700083591898	0.0378014820688684	B2	31623	Long	StandingHeight_Normalized_50	FGr-LOCO	0.
-0.144753864895226	0.884905208947226	B2	31623	Long	StandingHeight_Normalized_50	FGr-LOCO	40.
-3.91468307713751	9.05230303022042e-05	B2	1e+05	Lat	BMI_Normalized_21001	FGr-LOCO	0.
-0.284262253375363	0.77620941086957	B2	1e+05	Lat	BMI_Normalized_21001	FGr-LOCO	40.
-9.78916434899315	1.25327367060878e-22	B2	1e+05	Long	BMI_Normalized_21001	FGr-LOCO	0.
-0.851220466254498	0.394646895905129	B2	1e+05	Long	BMI_Normalized_21001	FGr-LOCO	40.
11.9881925829037	4.09748244682458e-33	B2	1e+05	Lat	PlateletCount_Normalized_30080	FGr-LOCO	0.
0.884498508133067	0.376427167425518	B2	1e+05	Lat	PlateletCount_Normalized_30080	FGr-LOCO	40.
6.11971566631015	9.3742476808556e-10	B2	1e+05	Long	PlateletCount_Normalized_30080	FGr-LOCO	0.
0.349247554873974	0.726903467500166	B2	1e+05	Long	PlateletCount_Normalized_30080	FGr-LOCO	40.
23.1382070691729	1.91093374559149e-118	B2	1e+05	Lat	Triglycerides_Normalized_30870	FGr-LOCO	0.
-1.54102287449453	0.123311218892112	B2	1e+05	Lat	Triglycerides_Normalized_30870	FGr-LOCO	40.
6.4255222865122	1.31417508782756e-10	B2	1e+05	Long	Triglycerides_Normalized_30870	FGr-LOCO	0.
-1.01211688099277	0.311482171902873	B2	1e+05	Long	Triglycerides_Normalized_30870	FGr-LOCO	40.
-23.0087942996759	3.80608227237245e-117	B2	1e+05	Lat	StandingHeight_Normalized_50	FGr-LOCO	0.
0.542235746692642	0.58765611266881	B2	1e+05	Lat	StandingHeight_Normalized_50	FGr-LOCO	40.
