PC	r2	rho	lc	up	test	gwas	contrast	chrtype_gwas	chrtype_test
21	0.0680578744738859	0.0330837220996848	0.0300213712710211	0.0361454518566098	le	WBS	BRONZE_AGE	chr-all	test-even
22	0.0681304090315991	0.0085167215198851	0.00545146840527379	0.0115818145888174	le	WBS	BRONZE_AGE	chr-all	test-even
23	0.068910207387789	0.0279248689317549	0.0248616016671492	0.0309876118052014	le	WBS	BRONZE_AGE	chr-all	test-even
24	0.0691355045131345	0.0150099010118493	0.0119450551824054	0.0180744648192975	le	WBS	BRONZE_AGE	chr-all	test-even
25	0.0696123289683594	-0.0218363095154401	-0.0249000382202328	-0.0187721706300431	le	WBS	BRONZE_AGE	chr-all	test-even
26	0.0696132895570893	0.000980095575210382	-0.00208530612658993	0.00404547885779981	le	WBS	BRONZE_AGE	chr-all	test-even
27	0.0705909697184388	0.0312678779310152	0.0282051859165011	0.0343299828934756	le	WBS	BRONZE_AGE	chr-all	test-even
28	0.0708717372385752	-0.0167561184617569	-0.0198204958359977	-0.0136914262731959	le	WBS	BRONZE_AGE	chr-all	test-even
29	0.0709733488850586	-0.0100802597328386	-0.0131452489816264	-0.00701508106197119	le	WBS	BRONZE_AGE	chr-all	test-even
30	0.0718493861563151	0.0295979260213595	0.0265349380822267	0.0326603582051221	le	WBS	BRONZE_AGE	chr-all	test-even
31	0.0718599650199892	-0.0032525172908992	-0.0063178497370946	-0.000187123719822545	le	WBS	BRONZE_AGE	chr-all	test-even
32	0.0723493059271531	0.0221210516495104	0.01905694846007	0.0251847393148574	le	WBS	BRONZE_AGE	chr-all	test-even
33	0.0727684278419606	-0.0204724682238033	-0.0235363866061142	-0.0174081652575424	le	WBS	BRONZE_AGE	chr-all	test-even
34	0.0737708022888067	0.0316602982211177	0.0285976782271829	0.0347223238100302	le	WBS	BRONZE_AGE	chr-all	test-even
35	0.0743030509627898	0.0230705158360434	0.0200065352665512	0.0261340630652135	le	WBS	BRONZE_AGE	chr-all	test-even
36	0.0744694038115434	-0.0128977855772664	-0.0159625499056622	-0.00983277889726026	le	WBS	BRONZE_AGE	chr-all	test-even
37	0.074842007511788	-0.019302945575317	-0.0223670175296626	-0.0162385109901226	le	WBS	BRONZE_AGE	chr-all	test-even
38	0.0748424251672155	-0.000646261318081474	-0.00371164940187867	0.00241913891109242	le	WBS	BRONZE_AGE	chr-all	test-even
39	0.0750229276268055	0.0134351215215472	0.0103701531687754	0.0164998374296464	le	WBS	BRONZE_AGE	chr-all	test-even
40	0.0753079318744143	0.0168820686575518	0.0138173882736354	0.0199464318621372	le	WBS	BRONZE_AGE	chr-all	test-even
1	0.0297576157543129	0.17250395866273	0.169528208530138	0.175476563347839	le	WBS	BRONZE_AGE	chr-all	test-odd
2	0.0297680163321614	0.00322499242610221	0.000159598567126788	0.00629032567746309	le	WBS	BRONZE_AGE	chr-all	test-odd
3	0.0357278700525859	0.0772000885072388	0.0741522411092952	0.0802464937076241	le	WBS	BRONZE_AGE	chr-all	test-odd
4	0.035861747382136	-0.0115705365573304	-0.0146354129013019	-0.00850544279392436	le	WBS	BRONZE_AGE	chr-all	test-odd
5	0.0359105152160767	0.00698339782710772	0.00391808626434665	0.0100485781551901	le	WBS	BRONZE_AGE	chr-all	test-odd
6	0.0370531463881656	-0.033802827959399	-0.036864403542241	-0.0307406178357942	le	WBS	BRONZE_AGE	chr-all	test-odd
7	0.0372615681436969	-0.0144368199033273	-0.0175014408214792	-0.011371927726259	le	WBS	BRONZE_AGE	chr-all	test-odd
8	0.0374168233157958	0.0124601431612031	0.00939510657305038	0.015524945618523	le	WBS	BRONZE_AGE	chr-all	test-odd
9	0.0377013205737337	0.0168670456824359	0.0138023638853866	0.0199314105822444	le	WBS	BRONZE_AGE	chr-all	test-odd
10	0.0381700965691604	0.0216512350048625	0.0185870731846716	0.0247149901176761	le	WBS	BRONZE_AGE	chr-all	test-odd
11	0.0383214440779648	-0.0123023379710696	-0.0153671538889216	-0.00923729088670106	le	WBS	BRONZE_AGE	chr-all	test-odd
12	0.0383269875673811	0.00235446172428513	-0.000710938843560996	0.00541981804427486	le	WBS	BRONZE_AGE	chr-all	test-odd
13	0.0386516421002346	0.0180181726800049	0.0149536031729946	0.0210824036760538	le	WBS	BRONZE_AGE	chr-all	test-odd
14	0.0391606986898584	-0.0225622823093657	-0.0256259053991143	-0.0194982354157618	le	WBS	BRONZE_AGE	chr-all	test-odd
15	0.0391612734681959	-0.000758141094679298	-0.00382352764553968	0.00230725970414469	le	WBS	BRONZE_AGE	chr-all	test-odd
16	0.0424434208055678	0.0572900287765405	0.0542341577577911	0.0603448266604376	le	WBS	BRONZE_AGE	chr-all	test-odd
17	0.0424446941265027	-0.00112841525882517	-0.00419379618906789	0.0019369868780352	le	WBS	BRONZE_AGE	chr-all	test-odd
18	0.0431307412009417	0.0261924991321034	0.0231289607281087	0.029255545630346	le	WBS	BRONZE_AGE	chr-all	test-odd
19	0.0431993966160267	-0.00828585591785192	-0.0113509630466655	-0.00522059308116668	le	WBS	BRONZE_AGE	chr-all	test-odd
20	0.0444479086605469	-0.0353342901387264	-0.0383955268188246	-0.032272390239835	le	WBS	BRONZE_AGE	chr-all	test-odd
21	0.0474706640914031	0.0549795901578092	0.0519229455123555	0.0580352046786471	le	WBS	BRONZE_AGE	chr-all	test-odd
22	0.048494447039867	0.0319966079707541	0.0289340504509521	0.0350585647843728	le	WBS	BRONZE_AGE	chr-all	test-odd
23	0.0485439541543252	-0.00703613013115298	-0.010101307697631	-0.00397082033912839	le	WBS	BRONZE_AGE	chr-all	test-odd
24	0.0486779244093656	-0.0115745526970779	-0.0146394287183884	-0.00850945918088659	le	WBS	BRONZE_AGE	chr-all	test-odd
25	0.0486878845807683	-0.00315597324452823	-0.00622130849443348	-9.05786840668974e-05	le	WBS	BRONZE_AGE	chr-all	test-odd
26	0.0487252775143785	-0.00611497639279036	-0.00918019974833905	-0.00304963812096299	le	WBS	BRONZE_AGE	chr-all	test-odd
27	0.0491540321013192	0.0207063903559044	0.0176421147219478	0.0237702770153335	le	WBS	BRONZE_AGE	chr-all	test-odd
28	0.0491743657065515	-0.00450927969799369	-0.00757457043353373	-0.001443904219938	le	WBS	BRONZE_AGE	chr-all	test-odd
29	0.049231240056394	0.00754150888760968	0.0044762169307336	0.0106066591227198	le	WBS	BRONZE_AGE	chr-all	test-odd
30	0.04966434405037	0.0208111499639657	0.0177468866792794	0.0238750223078912	le	WBS	BRONZE_AGE	chr-all	test-odd
31	0.049780059260023	0.0107570999662843	0.00769195817005129	0.0138220396245211	le	WBS	BRONZE_AGE	chr-all	test-odd
32	0.0498800514062501	0.00999960791502442	0.00693442503749139	0.0130646028857333	le	WBS	BRONZE_AGE	chr-all	test-odd
33	0.0505770648188784	-0.0264010121716909	-0.0294640230985363	-0.0233375054285749	le	WBS	BRONZE_AGE	chr-all	test-odd
34	0.0509572368524858	-0.0194980003281433	-0.0225620472520555	-0.016433587111799	le	WBS	BRONZE_AGE	chr-all	test-odd
35	0.0509574085851145	-0.000414406284672254	-0.0034797973009664	0.0026509925196815	le	WBS	BRONZE_AGE	chr-all	test-odd
36	0.0516848383990703	-0.0269709073909683	-0.0300338197367249	-0.0239074885416124	le	WBS	BRONZE_AGE	chr-all	test-odd
37	0.0516877141703052	0.00169580914263205	-0.0013695934137077	0.00476117982921626	le	WBS	BRONZE_AGE	chr-all	test-odd
38	0.0517877014308624	-0.00999936167672722	-0.0130643566648446	-0.00693417878641187	le	WBS	BRONZE_AGE	chr-all	test-odd
39	0.0521046297523247	0.0178024820823213	0.0147378909165596	0.0208667387867583	le	WBS	BRONZE_AGE	chr-all	test-odd
40	0.0526486524976546	0.0233242952104288	0.020260348351879	0.0263878039670043	le	WBS	BRONZE_AGE	chr-all	test-odd
1	0.0753766634671783	0.27454810774649	0.27171138420765	0.277380060535741	le	WBS	BRONZE_AGE	chr-all	test-all
2	0.0755050678819439	0.0113315667609612	0.00826645846570844	0.0143964621260433	le	WBS	BRONZE_AGE	chr-all	test-all
3	0.0886512054625493	0.114656606647967	0.111630445722724	0.117680641124109	le	WBS	BRONZE_AGE	chr-all	test-all
4	0.0889302873835731	-0.0167057442233209	-0.0197701272375439	-0.0136410473406808	le	WBS	BRONZE_AGE	chr-all	test-all
5	0.0889916050495708	0.00783056096209044	0.00476527991000633	0.0108956948611296	le	WBS	BRONZE_AGE	chr-all	test-all
6	0.0922843237884176	-0.0573822164515564	-0.0604369810726216	-0.0543263769802147	le	WBS	BRONZE_AGE	chr-all	test-all
7	0.092284959211351	0.000797133489262526	-0.00226826749006292	0.00386251948782999	le	WBS	BRONZE_AGE	chr-all	test-all
8	0.0933520384566317	0.0326661786491614	0.0296037475764238	0.0357279964717364	le	WBS	BRONZE_AGE	chr-all	test-all
9	0.0943014860091649	0.0308131054566107	0.0277503311594348	0.033875301223703	le	WBS	BRONZE_AGE	chr-all	test-all
10	0.0945391382387456	-0.0154159738731716	-0.0184804959945659	-0.012351162103632	le	WBS	BRONZE_AGE	chr-all	test-all
11	0.0946473975479425	0.0104047726507019	0.00733961130896816	0.0134697384736076	le	WBS	BRONZE_AGE	chr-all	test-all
12	0.0947447110862654	0.00986476243234072	0.00679957261057414	0.0129297668807245	le	WBS	BRONZE_AGE	chr-all	test-all
13	0.0955129377757023	0.0277169031177122	0.0246536023315953	0.0307796834119583	le	WBS	BRONZE_AGE	chr-all	test-all
14	0.096120835992656	-0.0246555918450884	-0.0277188923118281	-0.0215918283001278	le	WBS	BRONZE_AGE	chr-all	test-all
15	0.0961287423080626	0.00281181744103698	-0.000253580181402117	0.00587716222056975	le	WBS	BRONZE_AGE	chr-all	test-all
16	0.0988791383262291	0.0524442190002946	0.0493867630916706	0.055500692019828	le	WBS	BRONZE_AGE	chr-all	test-all
17	0.0989831488254691	-0.010198553738297	-0.0132635345224686	-0.00713338130959691	le	WBS	BRONZE_AGE	chr-all	test-all
18	0.0999480991261506	0.0310636477274974	0.0280009186044137	0.0341257936255025	le	WBS	BRONZE_AGE	chr-all	test-all
19	0.100038521158487	0.0095090509384824	0.00644384333333321	0.012574079853359	le	WBS	BRONZE_AGE	chr-all	test-all
20	0.100549111980808	-0.0225962571491977	-0.0256598752171335	-0.0195322146398839	le	WBS	BRONZE_AGE	chr-all	test-all
21	0.104177856752881	0.0602390623023632	0.0571842263073714	0.0632927703147133	le	WBS	BRONZE_AGE	chr-all	test-all
22	0.104926054333875	0.0273531997671068	0.0242898409940255	0.0304160448679561	le	WBS	BRONZE_AGE	chr-all	test-all
23	0.105162167379182	0.0153659691049109	0.0123011530865676	0.0184304964141955	le	WBS	BRONZE_AGE	chr-all	test-all
24	0.105171690691497	0.00308598608080181	2.05908388391214e-05	0.00615132332745963	le	WBS	BRONZE_AGE	chr-all	test-all
25	0.105487236127013	-0.0177635974682544	-0.0208278587770501	-0.0146990024282111	le	WBS	BRONZE_AGE	chr-all	test-all
26	0.105498501516918	-0.00335639602904158	-0.0064217253947043	-0.000291003586337433	le	WBS	BRONZE_AGE	chr-all	test-all
27	0.106807681976625	0.0361825994191229	0.0331208775505652	0.0392436421875158	le	WBS	BRONZE_AGE	chr-all	test-all
28	0.107033186515342	-0.0150168080996846	-0.018081371206525	-0.0119519628411292	le	WBS	BRONZE_AGE	chr-all	test-all
29	0.107038142770582	-0.00222626421564117	-0.00529162354033766	0.000839136947695615	le	WBS	BRONZE_AGE	chr-all	test-all
30	0.108266918293138	0.0350538934814728	0.0319919357076285	0.0381151932865209	le	WBS	BRONZE_AGE	chr-all	test-all
31	0.108290032194196	0.00480769099884413	0.00174232123951095	0.00787297040789429	le	WBS	BRONZE_AGE	chr-all	test-all
32	0.108796791222789	0.0225113096171737	0.0194472561590641	0.0255749402279133	le	WBS	BRONZE_AGE	chr-all	test-all
33	0.109834730348445	-0.0322170637457988	-0.0352789751001051	-0.0291545475550307	le	WBS	BRONZE_AGE	chr-all	test-all
34	0.1099302420885	0.00977301149886739	0.00670781701587396	0.012838022332282	le	WBS	BRONZE_AGE	chr-all	test-all
35	0.110195243353451	0.0162788599159635	0.0132141238791003	0.0193432901004273	le	WBS	BRONZE_AGE	chr-all	test-all
36	0.110932924362715	-0.0271602847311622	-0.0302231638775654	-0.0240968955299564	le	WBS	BRONZE_AGE	chr-all	test-all
37	0.111094844308504	-0.012724777494655	-0.0157895570364425	-0.00965975885104859	le	WBS	BRONZE_AGE	chr-all	test-all
38	0.111145285033182	-0.00710216153274497	-0.0101673356171041	-0.00403685398207755	le	WBS	BRONZE_AGE	chr-all	test-all
39	0.111605775669846	0.0214590472606034	0.0183948618464322	0.0245228295742047	le	WBS	BRONZE_AGE	chr-all	test-all
40	0.112367437573203	0.0275982227385326	0.0245349029414736	0.0306610242689982	le	WBS	BRONZE_AGE	chr-all	test-all
1	0.391581236470916	0.625764521582133	0.62405345174402	0.627469590084821	le	ALL	BRONZE_AGE	chr-even	test-even
2	0.431892160107788	0.200775814066562	0.198080080755202	0.203468510165916	le	ALL	BRONZE_AGE	chr-even	test-even
3	0.484886085396327	0.230204073400082	0.227543746251212	0.232860964186385	le	ALL	BRONZE_AGE	chr-even	test-even
4	0.635530086064269	0.388128852708535	0.385741784950036	0.390510724107109	le	ALL	BRONZE_AGE	chr-even	test-even
5	0.636461223653385	0.030514544919396	0.0277095366615378	0.033319072630831	le	ALL	BRONZE_AGE	chr-even	test-even
6	0.637637926600077	-0.0343030981999123	-0.0371069067568494	-0.0314987495667755	le	ALL	BRONZE_AGE	chr-even	test-even
7	0.644052729321149	0.0800924509433055	0.0773024503849344	0.0828811971198767	le	ALL	BRONZE_AGE	chr-even	test-even
8	0.644105520317105	-0.00726573597897947	-0.0100729125373717	-0.00445844489837999	le	ALL	BRONZE_AGE	chr-even	test-even
9	0.644130518254051	0.00499979449160566	0.0021924432428638	0.00780706693161879	le	ALL	BRONZE_AGE	chr-even	test-even
10	0.644608651307928	0.0218662528569733	0.0190600408716704	0.0246721203339742	le	ALL	BRONZE_AGE	chr-even	test-even
11	0.644661461803346	-0.00726707920848622	-0.0100742557014914	-0.00445978817210411	le	ALL	BRONZE_AGE	chr-even	test-even
12	0.647358779079094	-0.05193569763751	-0.0547350990996394	-0.0491354797321523	le	ALL	BRONZE_AGE	chr-even	test-even
13	0.647369133029198	0.00321775697022147	0.000410378654760317	0.00602508456538798	le	ALL	BRONZE_AGE	chr-even	test-even
14	0.64766736830955	0.0172694916493453	0.0144628108136069	0.0200759003509376	le	ALL	BRONZE_AGE	chr-even	test-even
15	0.647671320540799	0.00198802103444266	-0.000819365561152439	0.00479537629340821	le	ALL	BRONZE_AGE	chr-even	test-even
16	0.64821253146655	-0.0232639433477314	-0.0260696227430371	-0.02045789744629	le	ALL	BRONZE_AGE	chr-even	test-even
17	0.648226479614171	-0.00373472234940873	-0.0065420357801275	-0.00092735004987579	le	ALL	BRONZE_AGE	chr-even	test-even
18	0.648356182644562	-0.0113887242183739	-0.0141956523704894	-0.00858161657150087	le	ALL	BRONZE_AGE	chr-even	test-even
19	0.648405947903327	0.0070544462791219	0.00424714836927509	0.00986163299676381	le	ALL	BRONZE_AGE	chr-even	test-even
20	0.648562043657573	0.0124938327640533	0.00968679050525158	0.0153006781159632	le	ALL	BRONZE_AGE	chr-even	test-even
21	0.648687908014664	-0.011218929398097	-0.0140258696644265	-0.00841181231242369	le	ALL	BRONZE_AGE	chr-even	test-even
22	0.648768788807252	-0.00899337452937012	-0.0118004586159086	-0.00618614869364435	le	ALL	BRONZE_AGE	chr-even	test-even
23	0.648772017213903	0.00179678075690695	-0.00101060636344988	0.0046041395550817	le	ALL	BRONZE_AGE	chr-even	test-even
24	0.648772366964605	0.000591399429754356	-0.00221598627201816	0.00339877580942651	le	ALL	BRONZE_AGE	chr-even	test-even
25	0.64882060887988	-0.00694563818697098	-0.0097528300385607	-0.00413833685804309	le	ALL	BRONZE_AGE	chr-even	test-even
26	0.648830765852801	-0.00318699901915726	-0.0059943274097738	-0.000379620393062215	le	ALL	BRONZE_AGE	chr-even	test-even
27	0.64883103699805	0.000520718868229714	-0.00228666649715491	0.00332809602563563	le	ALL	BRONZE_AGE	chr-even	test-even
28	0.64883529436996	0.00206334322263073	-0.000744043109913615	0.0048706970312725	le	ALL	BRONZE_AGE	chr-even	test-even
29	0.648918044312744	0.00909669911245651	0.00628947770996372	0.0119037771374783	le	ALL	BRONZE_AGE	chr-even	test-even
30	0.64904208290383	0.0111372626691475	0.00833014110132338	0.0139442087044406	le	ALL	BRONZE_AGE	chr-even	test-even
31	0.649044130623066	-0.00143098607054813	-0.00423835106632194	0.00137640148150905	le	ALL	BRONZE_AGE	chr-even	test-even
32	0.649044682578447	0.000742935704467452	-0.00206445062397186	0.00355031032217548	le	ALL	BRONZE_AGE	chr-even	test-even
33	0.649119339655541	0.00864043230934081	0.00583319178243514	0.0114475366491149	le	ALL	BRONZE_AGE	chr-even	test-even
34	0.649127231530509	0.00280924896296374	1.86695508205565e-06	0.00561658668960006	le	ALL	BRONZE_AGE	chr-even	test-even
35	0.649174412211437	-0.00686882209270748	-0.00967601752872264	-0.00406151839001663	le	ALL	BRONZE_AGE	chr-even	test-even
36	0.649175244736856	0.000912428617852464	-0.00189495825875645	0.00371980111205481	le	ALL	BRONZE_AGE	chr-even	test-even
37	0.649447696538993	-0.0165061138402406	-0.0193126009368638	-0.0136993666321367	le	ALL	BRONZE_AGE	chr-even	test-even
38	0.649470299339731	0.00475424017500795	0.00194688413740332	0.00756152127422814	le	ALL	BRONZE_AGE	chr-even	test-even
39	0.649641822428707	0.0130966847330543	0.0102896810352391	0.0159034820260183	le	ALL	BRONZE_AGE	chr-even	test-even
40	0.649677478916023	-0.00597130232640625	-0.00877853718801279	-0.00316397334378532	le	ALL	BRONZE_AGE	chr-even	test-even
1	0.382084502865953	0.618129843047521	0.616392102642213	0.619861562806288	le	ALL	BRONZE_AGE	chr-even	test-odd
2	0.400728396198272	0.13654265244585	0.133786554473693	0.139296638251986	le	ALL	BRONZE_AGE	chr-even	test-odd
3	0.449717903119211	0.221335716313147	0.218664206523731	0.224003908151279	le	ALL	BRONZE_AGE	chr-even	test-odd
4	0.585372433205889	0.368313093570298	0.365884034013451	0.37073713504224	le	ALL	BRONZE_AGE	chr-even	test-odd
5	0.585375247492371	0.00167758144193178	-0.00112980590162132	0.00448494234219927	le	ALL	BRONZE_AGE	chr-even	test-odd
6	0.586747974398606	-0.0370503243460405	-0.0398535610238306	-0.0342465044535443	le	ALL	BRONZE_AGE	chr-even	test-odd
7	0.597789826667571	0.105080206481104	0.102303003873552	0.107855771020777	le	ALL	BRONZE_AGE	chr-even	test-odd
8	0.597821191198075	0.00560040967554288	0.00279307156697542	0.0084076595088107	le	ALL	BRONZE_AGE	chr-even	test-odd
9	0.597989288924417	0.0129652515414719	0.0101582392626654	0.0157720594861253	le	ALL	BRONZE_AGE	chr-even	test-odd
10	0.598660935504943	0.0259161439199693	0.0231104433327161	0.028721436270922	le	ALL	BRONZE_AGE	chr-even	test-odd
11	0.598667334799813	-0.0025296789933371	-0.00533702311360371	0.000277705001467111	le	ALL	BRONZE_AGE	chr-even	test-odd
12	0.601636355644863	-0.0544887165703554	-0.0572873353124234	-0.051689241484273	le	ALL	BRONZE_AGE	chr-even	test-odd
13	0.601762779182808	0.0112438231610102	0.00843670744903995	0.01405076166139	le	ALL	BRONZE_AGE	chr-even	test-odd
14	0.602174017404454	0.0202790110237727	0.017472623733903	0.023085078791351	le	ALL	BRONZE_AGE	chr-even	test-odd
15	0.602180449358658	-0.0025361305486702	-0.00534347452633941	0.000271253405229165	le	ALL	BRONZE_AGE	chr-even	test-odd
16	0.60265990306956	-0.021896434583946	-0.0247022981153595	-0.0190902260691656	le	ALL	BRONZE_AGE	chr-even	test-odd
17	0.602689027869158	0.00539673962838519	0.00258939683697957	0.00820399735460764	le	ALL	BRONZE_AGE	chr-even	test-odd
18	0.602694301685864	0.00229647868894865	-0.000510906627519564	0.00510382780670188	le	ALL	BRONZE_AGE	chr-even	test-odd
19	0.60270043180354	0.00247590427703112	-0.000331480049629126	0.00528324957677727	le	ALL	BRONZE_AGE	chr-even	test-odd
20	0.602714788562635	-0.00378902785652729	-0.00659633971222703	-0.00098165627604354	le	ALL	BRONZE_AGE	chr-even	test-odd
21	0.602725866127049	0.0033282970566045	0.00052091990137088	0.00613562174917957	le	ALL	BRONZE_AGE	chr-even	test-odd
22	0.602815192035293	0.00945123923266693	0.00664403349779072	0.0122582960029737	le	ALL	BRONZE_AGE	chr-even	test-odd
23	0.602892414373533	0.00878762800178592	0.00598039351685705	0.0115947239798973	le	ALL	BRONZE_AGE	chr-even	test-odd
24	0.602968033045635	-0.00869589755410401	-0.0115029987573776	-0.00588865928960904	le	ALL	BRONZE_AGE	chr-even	test-odd
25	0.603004757260964	-0.00606004926012904	-0.0088672804248159	-0.00325272257568057	le	ALL	BRONZE_AGE	chr-even	test-odd
26	0.603052083093733	0.00687937856497188	0.00407207518653227	0.00968657351035996	le	ALL	BRONZE_AGE	chr-even	test-odd
27	0.603103625350913	-0.00717929055084066	-0.00998647129600525	-0.00437199664587646	le	ALL	BRONZE_AGE	chr-even	test-odd
28	0.603128492084306	0.00498665848373357	0.00217930697023857	0.00779393139554444	le	ALL	BRONZE_AGE	chr-even	test-odd
29	0.603129915339137	0.00119300202510054	-0.00161438540442482	0.00400037064961508	le	ALL	BRONZE_AGE	chr-even	test-odd
30	0.603150398878686	-0.00452587283741714	-0.00733316168594079	-0.00171851264998235	le	ALL	BRONZE_AGE	chr-even	test-odd
31	0.603150483786936	-0.000291390703227691	-0.00309877019089985	0.00251599337757385	le	ALL	BRONZE_AGE	chr-even	test-odd
32	0.60315185837157	-0.00117242786875222	-0.00397979679204413	0.0016349595352458	le	ALL	BRONZE_AGE	chr-even	test-odd
33	0.603292006368295	-0.011838412188512	-0.0146453074751211	-0.00903133032167785	le	ALL	BRONZE_AGE	chr-even	test-odd
34	0.603316109613998	-0.00490950462728937	-0.00771678029063101	-0.00210215157833415	le	ALL	BRONZE_AGE	chr-even	test-odd
35	0.603374156879517	0.00761887311828451	0.00481159401128379	0.0104260321375773	le	ALL	BRONZE_AGE	chr-even	test-odd
36	0.603459296540866	-0.00922711503809261	-0.0120341853267178	-0.00641989931679559	le	ALL	BRONZE_AGE	chr-even	test-odd
37	0.603673583240992	0.0146385347335936	0.0118316389435398	0.017445199828978	le	ALL	BRONZE_AGE	chr-even	test-odd
38	0.603678523003758	0.00222255744923619	-0.000584828222444852	0.0050299080873892	le	ALL	BRONZE_AGE	chr-even	test-odd
39	0.603728135979628	-0.00704364590839314	-0.00985083313860594	-0.00423634765619403	le	ALL	BRONZE_AGE	chr-even	test-odd
40	0.603728232577853	0.000310805507178821	-0.00249657869381609	0.00311818480901299	le	ALL	BRONZE_AGE	chr-even	test-odd
1	0.47949549591213	0.692456132843179	0.690992031659269	0.69391455267867	le	ALL	BRONZE_AGE	chr-even	test-all
2	0.515609863794308	0.190037817139514	0.187330377512725	0.192742369421258	le	ALL	BRONZE_AGE	chr-even	test-all
3	0.57890562038295	0.251586457689088	0.248954912346417	0.254214288338185	le	ALL	BRONZE_AGE	chr-even	test-all
4	0.756694587980394	0.421650298340777	0.419339302284476	0.423955829659121	le	ALL	BRONZE_AGE	chr-even	test-all
5	0.75705411307718	0.0189611446138707	0.0161546225208279	0.0217673679338715	le	ALL	BRONZE_AGE	chr-even	test-all
6	0.758622718083114	-0.0396056122902457	-0.0424082790175643	-0.0368023222473352	le	ALL	BRONZE_AGE	chr-even	test-all
7	0.769054017301134	0.102133718416867	0.0993548242405697	0.10491101947439	le	ALL	BRONZE_AGE	chr-even	test-all
8	0.769055960668942	-0.00139404145478054	-0.00420140703473058	0.00141334609910621	le	ALL	BRONZE_AGE	chr-even	test-all
9	0.769150196408625	0.00970751034806091	0.00690031637763861	0.0125145513154787	le	ALL	BRONZE_AGE	chr-even	test-all
10	0.76984937242207	0.0264419354520682	0.0236363080143972	0.0292471463825391	le	ALL	BRONZE_AGE	chr-even	test-all
11	0.769880997311324	-0.00562359688233163	-0.00843084580224436	-0.00281625932165878	le	ALL	BRONZE_AGE	chr-even	test-all
12	0.773377154957105	-0.0591283088264651	-0.0619254114938699	-0.0563302773905717	le	ALL	BRONZE_AGE	chr-even	test-all
13	0.77343730684678	0.00775576632915955	0.00494849205204559	0.0105629183611295	le	ALL	BRONZE_AGE	chr-even	test-all
14	0.773869321423999	0.0207849622685838	0.0179786293229002	0.0235909677268605	le	ALL	BRONZE_AGE	chr-even	test-all
15	0.773869341210524	-0.000140665526215914	-0.00294804638463257	0.00266671754948151	le	ALL	BRONZE_AGE	chr-even	test-all
16	0.774503356652482	-0.0251796665951743	-0.0279850703827255	-0.0223738661575256	le	ALL	BRONZE_AGE	chr-even	test-all
17	0.774503708485815	0.000593155086046599	-0.00221423062372454	0.00340053144604337	le	ALL	BRONZE_AGE	chr-even	test-all
18	0.774534584112453	-0.00555658457715732	-0.00836383612847226	-0.00274924544128397	le	ALL	BRONZE_AGE	chr-even	test-all
19	0.77456450046815	0.00546958100033478	0.00266223985696353	0.00827683593044148	le	ALL	BRONZE_AGE	chr-even	test-all
20	0.774594043415549	0.00543534673016948	0.00262800480853804	0.00824260297811577	le	ALL	BRONZE_AGE	chr-even	test-all
21	0.77461824238819	-0.00491924589442969	-0.0077265212122129	-0.00211189303749449	le	ALL	BRONZE_AGE	chr-even	test-all
22	0.774618414781052	-0.000415201551780124	-0.00322257981805212	0.00239218325922463	le	ALL	BRONZE_AGE	chr-even	test-all
23	0.774650177816545	0.00563587481306068	0.00282853754372771	0.00844312324811751	le	ALL	BRONZE_AGE	chr-even	test-all
24	0.774667587462836	-0.00417248439733145	-0.00697978466043092	-0.00136511836539152	le	ALL	BRONZE_AGE	chr-even	test-all
25	0.774720430608786	-0.00726932725546308	-0.0100765036390129	-0.00446203629310641	le	ALL	BRONZE_AGE	chr-even	test-all
26	0.77472328336715	0.00168901263735622	-0.00111837468825088	0.00449637333949173	le	ALL	BRONZE_AGE	chr-even	test-all
27	0.774735017710408	-0.00342553951558785	-0.00623286159802225	-0.000618163437735115	le	ALL	BRONZE_AGE	chr-even	test-all
28	0.774749586139298	0.0038168645828822	0.00100949337739883	0.00662417562481618	le	ALL	BRONZE_AGE	chr-even	test-all
29	0.774785741274745	0.00601291357649899	0.00320558566592793	0.00882014671021701	le	ALL	BRONZE_AGE	chr-even	test-all
30	0.774803786184835	0.00424793169732006	0.00144056685429103	0.00705522958231209	le	ALL	BRONZE_AGE	chr-even	test-all
31	0.77480478584459	-0.000999830516097097	-0.00380720185224423	0.00180755658015039	le	ALL	BRONZE_AGE	chr-even	test-all
32	0.774804814547846	-0.000169421668052205	-0.00297680227479742	0.00263796160925071	le	ALL	BRONZE_AGE	chr-even	test-all
33	0.774805887168041	-0.00103567415536541	-0.00384304500419091	0.00177171301855434	le	ALL	BRONZE_AGE	chr-even	test-all
34	0.77480667630569	-0.000888333165612848	-0.0036957059715323	0.0019190536429026	le	ALL	BRONZE_AGE	chr-even	test-all
35	0.774806688159798	-0.000108879417863815	-0.00291626054906745	0.00269850342958294	le	ALL	BRONZE_AGE	chr-even	test-all
36	0.774824822890857	-0.00425848884458475	-0.00706578639426542	-0.00145112417046605	le	ALL	BRONZE_AGE	chr-even	test-all
37	0.7748295341304	-0.00217053887143925	-0.00497789056111047	0.000636847031814073	le	ALL	BRONZE_AGE	chr-even	test-all
38	0.774845329015093	0.00397427768021083	0.00116690867717366	0.00678158403854236	le	ALL	BRONZE_AGE	chr-even	test-all
39	0.774862137859569	0.00409986152446639	0.00129249437831272	0.00690716404645975	le	ALL	BRONZE_AGE	chr-even	test-all
